,avgpss,batchid,computingsite,cpu_eff,cpuconsumptiontime,modificationhost,pandaid,wall_time
1417,914588.0,6502441,IN2P3-CC,0.8768178,1025,ccwsge1113,2859113774,1169
1418,1700415.0,6478270,IN2P3-CC,0.9771115,14600,ccwsge1150,2858709309,14942
1419,1744571.0,6478765,IN2P3-CC,0.9835869,13124,ccwsge0603,2858709771,13343
1420,1832044.0,6477271,IN2P3-CC,0.97535336,14009,ccwsge1148,2858709805,14363
1421,1148300.0,6486156,IN2P3-CC,0.88739777,9654,ccwsge0805,2859027117,10879
1422,1978474.0,6475071,IN2P3-CC,0.96146846,8983,ccwsge0684,2858819675,9343
1423,1935131.0,6475319,IN2P3-CC,0.965235,9551,ccwsge0593,2858819676,9895
1424,1675387.0,6476729,IN2P3-CC,0.9787927,13523,ccwsge0773,2858708271,13816
1425,1705893.0,6477270,IN2P3-CC,0.9785883,13254,ccwsge0134,2858709783,13544
1426,1672839.0,6476698,IN2P3-CC,0.98097724,15780,ccwsge0828,2858708118,16086
1427,1733641.0,6476893,IN2P3-CC,0.97971195,15646,ccwsge0750,2858708049,15970
1428,1729645.0,6476743,IN2P3-CC,0.9794336,15287,ccwsge0276,2858708330,15608
1429,1640241.0,6476894,IN2P3-CC,0.98289776,14253,ccwsge0589,2858708055,14501
1430,1710681.0,6476871,IN2P3-CC,0.9789297,16354,ccwsge0179,2858708952,16706
1431,1665088.0,6477997,IN2P3-CC,0.97882235,15576,ccwsge1112,2858708640,15913
1432,1784334.0,6477027,IN2P3-CC,0.97770894,16097,ccwsge0940,2858708276,16464
1433,1797693.0,6479786,IN2P3-CC,0.98265827,16716,ccwsge1136,2858710339,17011
1434,1711368.0,6476885,IN2P3-CC,0.9806823,15839,ccwsge0697,2858709564,16151
1435,1684118.0,6477619,IN2P3-CC,0.98238015,17005,ccwsge0937,2858710035,17310
1436,1924981.0,6478039,IN2P3-CC,0.9789224,15698,ccwsge0194,2858708673,16036
1437,1108863.0,6492822,IN2P3-CC,0.83064514,1339,ccwsge0830,2859063669,1612
1438,769698.0,6487728,IN2P3-CC,0.6695652,462,ccwsge0765,2859041442,690
1439,1156782.0,6492821,IN2P3-CC,0.8077309,1609,ccwsge0137,2859063673,1992
1440,657205.0,6488924,IN2P3-CC,0.50690335,257,ccwsge1130,2859041456,507
1441,797169.0,6487733,IN2P3-CC,0.6666667,506,ccwsge0232,2859041453,759
1442,669064.0,6488923,IN2P3-CC,0.6237172,547,ccwsge0578,2859041454,877
1443,858845.0,6488649,IN2P3-CC,0.72883433,594,ccwsge0341,2859041450,815
1444,866425.0,6498240,IN2P3-CC,0.85837835,794,ccwsge0577,2859082678,925
1445,1576270.0,6500058,IN2P3-CC,0.90046656,1737,ccwsge0751,2858566080,1929
1446,2528191.0,6485488,IN2P3-CC,0.92501146,4046,ccwsge0583,2858996187,4374
1447,2526212.0,6485022,IN2P3-CC,0.91846806,3909,ccwsge0801,2858996190,4256
1448,2880427.0,6485117,IN2P3-CC,0.92392516,7457,ccwsge0151,2858996199,8071
1449,2491672.0,6485493,IN2P3-CC,0.9277443,4006,ccwsge0751,2858996204,4318
1450,2565311.0,6485448,IN2P3-CC,0.9303633,4302,ccwsge0596,2858996215,4624
1451,2561178.0,6485014,IN2P3-CC,0.93011767,3953,ccwsge1146,2858996178,4250
1452,664065.0,6487769,IN2P3-CC,0.65695065,293,ccwsge0265,2859041475,446
1453,801322.0,6487768,IN2P3-CC,0.6772069,514,ccwsge1127,2859041473,759
1454,741784.0,6489217,IN2P3-CC,0.7453581,562,ccwsge0139,2859041476,754
1455,801210.0,6489220,IN2P3-CC,0.69098145,521,ccwsge0603,2859041481,754
1456,797762.0,6487729,IN2P3-CC,0.6560196,534,ccwsge0706,2859041482,814
1457,546040.0,6489309,IN2P3-CC,0.59911895,272,ccwsge0942,2859041484,454
1458,801282.0,6489218,IN2P3-CC,0.7165644,584,ccwsge0360,2859041478,815
1459,1150918.0,6498681,IN2P3-CC,0.91064984,1009,ccwsge0340,2859086794,1108
1460,1094600.0,6492909,IN2P3-CC,0.8134626,1426,ccwsge0806,2859063675,1753
1461,350490.0,6489113,IN2P3-CC,0.70689654,533,ccwsge0577,2859041468,754
1462,723005.0,6487865,IN2P3-CC,0.68609273,518,ccwsge0577,2859041489,755
1463,1690276.0,6476237,IN2P3-CC,0.97813934,13826,ccwsge1134,2858707903,14135
1464,1085672.0,6499743,IN2P3-CC,0.9529667,2634,ccwsge1112,2859072131,2764
1465,1622653.0,6500245,IN2P3-CC,0.9187056,2328,ccwsge0107,2858566099,2534
1466,1651164.0,6476709,IN2P3-CC,0.9816104,12971,ccwsge0754,2858708219,13214
1467,1756059.0,6476342,IN2P3-CC,0.97673583,13561,ccwsge0694,2858708006,13884
1468,1626665.0,6476403,IN2P3-CC,0.9818195,13501,ccwsge0589,2858707932,13751
1469,1671869.0,6476714,IN2P3-CC,0.9808966,12888,ccwsge0808,2858708231,13139
1470,1647552.0,6478274,IN2P3-CC,0.9806141,13860,ccwsge0829,2858709295,14134
1471,1670413.0,6476883,IN2P3-CC,0.97575885,14209,ccwsge0177,2858709272,14562
1472,1727245.0,6476849,IN2P3-CC,0.9832295,14364,ccwsge0796,2858707988,14609
1473,1830079.0,6476340,IN2P3-CC,0.98051256,14692,ccwsge0712,2858707975,14984
1474,2608945.0,6486243,IN2P3-CC,0.93502825,5296,ccwsge0155,2859012972,5664
1475,2520721.0,6486193,IN2P3-CC,0.93474656,5071,ccwsge1108,2859017049,5425
1476,2588524.0,6486391,IN2P3-CC,0.9328931,5227,ccwsge0205,2859017695,5603
1477,2677581.0,6486309,IN2P3-CC,0.94401574,5750,ccwsge0249,2859017062,6091
1478,985381.0,6508208,IN2P3-CC,0.8921833,662,ccwsge0780,2859153307,742
1479,2670417.0,6486387,IN2P3-CC,0.9366211,4729,ccwsge0574,2859017640,5049
1480,2182020.0,6487296,IN2P3-CC,0.9097793,4205,ccwsge0802,2859017992,4622
1481,1102768.0,6505736,IN2P3-CC,0.8583461,1121,ccwsge0215,2859130761,1306
1482,2628261.0,6486268,IN2P3-CC,0.92855823,5030,ccwsge0594,2859017086,5417
1483,2571627.0,6486838,IN2P3-CC,0.93220013,4826,ccwsge0576,2859017812,5177
1484,2605313.0,6485437,IN2P3-CC,0.93693507,4561,ccwsge0603,2859017819,4868
1485,2659757.0,6486228,IN2P3-CC,0.9357996,4781,ccwsge0805,2859012932,5109
1486,1020892.0,6508292,IN2P3-CC,0.94822395,1575,ccwsge0768,2859142131,1661
1487,1826509.0,6481289,IN2P3-CC,0.9793587,18599,ccwsge1115,2858716809,18991
1488,1692130.0,6481292,IN2P3-CC,0.979433,19001,ccwsge0581,2858716821,19400
1489,1851055.0,6482287,IN2P3-CC,0.9768693,16344,ccwsge0933,2858758811,16731
1490,1791465.0,6479964,IN2P3-CC,0.97627527,18641,ccwsge0142,2858711794,19094
1491,1771582.0,6484324,IN2P3-CC,0.97861636,14004,ccwsge0198,2858771128,14310
1492,1915416.0,6483632,IN2P3-CC,0.9797692,14093,ccwsge0766,2858765899,14384
1493,1713701.0,6480421,IN2P3-CC,0.9817781,15571,ccwsge0607,2858715286,15860
1494,1223084.0,6480565,IN2P3-CC,0.9790647,16602,ccwsge1144,2858715340,16957
1495,1802927.0,6479976,IN2P3-CC,0.97648054,18434,ccwsge0163,2858711822,18878
1496,1694780.0,6481023,IN2P3-CC,0.9786831,18089,ccwsge0939,2858716703,18483
1497,1663310.0,6482275,IN2P3-CC,0.98131627,13971,ccwsge0767,2858719330,14237
1498,1740536.0,6480985,IN2P3-CC,0.97591877,17872,ccwsge0360,2858716330,18313
1499,1644824.0,6480562,IN2P3-CC,0.9826881,14418,ccwsge0801,2858715383,14672
1500,1701388.0,6481257,IN2P3-CC,0.97543514,14851,ccwsge0140,2858716286,15225
1501,1873804.0,6484279,IN2P3-CC,0.9790812,16709,ccwsge0179,2858771067,17066
1502,1802213.0,6483803,IN2P3-CC,0.97653013,12732,ccwsge0564,2858770408,13038
1503,1674475.0,6481003,IN2P3-CC,0.97566396,17119,ccwsge0275,2858716167,17546
1504,1685550.0,6482391,IN2P3-CC,0.9777934,19462,ccwsge0365,2858759634,19904
1505,1806621.0,6483883,IN2P3-CC,0.9783918,14127,ccwsge0177,2858770659,14439
1506,1835787.0,6480795,IN2P3-CC,0.97900844,16370,ccwsge0932,2858715350,16721
1507,1654604.0,6480958,IN2P3-CC,0.97936,14567,ccwsge0821,2858715601,14874
1508,1753091.0,6483248,IN2P3-CC,0.97785956,18329,ccwsge0186,2858765757,18744
1509,1648734.0,6482848,IN2P3-CC,0.9807494,15233,ccwsge0791,2858758839,15532
1510,1811842.0,6482850,IN2P3-CC,0.98045284,18057,ccwsge0115,2858759539,18417
1511,241759.0,6503920,IN2P3-CC,0.5482866,352,ccwsge0232,2859098350,642
1512,1661341.0,6481997,IN2P3-CC,0.97765297,17062,ccwsge1123,2858716789,17452
1513,1667059.0,6481603,IN2P3-CC,0.9832371,14136,ccwsge0799,2858716443,14377
1514,1644404.0,6482838,IN2P3-CC,0.98001,13727,ccwsge0790,2858758796,14007
1515,1875286.0,6481885,IN2P3-CC,0.97958606,17275,ccwsge0269,2858716560,17635
1516,1774597.0,6480987,IN2P3-CC,0.9730489,15922,ccwsge0197,2858716355,16363
1517,1747821.0,6478537,IN2P3-CC,0.98184663,15685,ccwsge1132,2858709721,15975
1518,1726105.0,6476865,IN2P3-CC,0.9757241,15193,ccwsge0119,2858708657,15571
1519,1768611.0,6478768,IN2P3-CC,0.98499197,15292,ccwsge0805,2858710026,15525
1520,1743918.0,6477021,IN2P3-CC,0.97926843,16438,ccwsge0199,2858709728,16786
1521,1779194.0,6476688,IN2P3-CC,0.9798748,17528,ccwsge0269,2858708078,17888
1522,1722695.0,6479850,IN2P3-CC,0.97926575,16058,ccwsge0128,2858710602,16398
1523,1746752.0,6479798,IN2P3-CC,0.9814815,15794,ccwsge0802,2858710435,16092
1524,1706840.0,6477980,IN2P3-CC,0.9787365,17491,ccwsge1130,2858710106,17871
1525,1864122.0,6483156,IN2P3-CC,0.97687674,14913,ccwsge0834,2858764812,15266
1526,1696566.0,6482995,IN2P3-CC,0.978871,15381,ccwsge0799,2858764720,15713
1527,1671302.0,6482954,IN2P3-CC,0.9792155,15453,ccwsge0821,2858764760,15781
1528,1788528.0,6479815,IN2P3-CC,0.98292136,15827,ccwsge0761,2858710540,16102
1529,1782947.0,6476716,IN2P3-CC,0.9786122,16289,ccwsge1110,2858708239,16645
1530,1688328.0,6479804,IN2P3-CC,0.9817741,16591,ccwsge0829,2858710445,16899
1531,1697689.0,6478769,IN2P3-CC,0.9820015,17241,ccwsge1151,2858710024,17557
1532,1883780.0,6479876,IN2P3-CC,0.97970116,16458,ccwsge0359,2858710570,16799
1533,1768794.0,6477731,IN2P3-CC,0.9780586,15869,ccwsge0255,2858708358,16225
1534,1662743.0,6476736,IN2P3-CC,0.97967434,16966,ccwsge0138,2858708312,17318
1535,1901329.0,6479262,IN2P3-CC,0.97399026,17001,ccwsge0126,2858710065,17455
1536,1662418.0,6478262,IN2P3-CC,0.97923243,15513,ccwsge0596,2858710443,15842
1537,1651359.0,6477941,IN2P3-CC,0.98076683,15910,ccwsge0607,2858708542,16222
1538,993145.0,6510416,IN2P3-CC,0.91705334,1581,ccwsge0717,2859171881,1724
1539,1778328.0,6479724,IN2P3-CC,0.9814746,15841,ccwsge0597,2858710110,16140
1540,1676332.0,6479796,IN2P3-CC,0.9819347,15165,ccwsge0773,2858710429,15444
1541,1612028.0,6479960,IN2P3-CC,0.98244286,15556,ccwsge0609,2858710591,15834
1542,1640396.0,6482489,IN2P3-CC,0.9799224,15667,ccwsge0801,2858764496,15988
1543,1750422.0,6478394,IN2P3-CC,0.9794666,16123,ccwsge0770,2858710465,16461
1544,1668679.0,6478150,IN2P3-CC,0.98000824,16667,ccwsge0564,2858710351,17007
1545,1874495.0,6476911,IN2P3-CC,0.9801375,16531,ccwsge1142,2858708206,16866
1546,1663135.0,6479496,IN2P3-CC,0.9799439,14316,ccwsge0808,2858710067,14609
1547,1757881.0,6476730,IN2P3-CC,0.9775281,16704,ccwsge0365,2858708278,17088
1548,1675118.0,6476875,IN2P3-CC,0.9822119,17283,ccwsge0562,2858709046,17596
1549,1688075.0,6476880,IN2P3-CC,0.9778944,15837,ccwsge1125,2858709065,16195
1550,1732196.0,6477120,IN2P3-CC,0.9787469,17730,ccwsge0235,2858708293,18115
1551,1710363.0,6476906,IN2P3-CC,0.9810385,16815,ccwsge1143,2858708113,17140
1552,1898457.0,6477945,IN2P3-CC,0.97945803,17928,ccwsge0691,2858708569,18304
1553,1738254.0,6476866,IN2P3-CC,0.9788935,17021,ccwsge0216,2858708643,17388
1554,1806865.0,6476904,IN2P3-CC,0.9789806,16115,ccwsge0106,2858708106,16461
1555,1721480.0,6479788,IN2P3-CC,0.980235,16019,ccwsge0234,2858710346,16342
1556,1781101.0,6476886,IN2P3-CC,0.9842076,15705,ccwsge0748,2858709571,15957
1557,306284.0,6506900,IN2P3-CC,0.029594138,105,ccwsge0235,2858786952,3548
1558,1680835.0,6476696,IN2P3-CC,0.9793421,17446,ccwsge0707,2858708123,17814
1559,1635329.0,6483264,IN2P3-CC,0.97951865,14204,ccwsge0608,2858764808,14501
1560,1907802.0,6483205,IN2P3-CC,0.9787941,15324,ccwsge0592,2858764869,15656
1561,1681756.0,6476731,IN2P3-CC,0.97876376,15993,ccwsge0204,2858708282,16340
1562,1649839.0,6476874,IN2P3-CC,0.97951525,15397,ccwsge0247,2858709008,15719
1563,1818000.0,6476724,IN2P3-CC,0.9792097,15637,ccwsge0707,2858708254,15969
1564,1764481.0,6478155,IN2P3-CC,0.9783376,15807,ccwsge1121,2858709018,16157
1565,1575543.0,6479812,IN2P3-CC,0.9789749,16483,ccwsge0264,2858710544,16837
1566,1645664.0,6478153,IN2P3-CC,0.9802812,15411,ccwsge0817,2858708991,15721
1567,1666903.0,6477025,IN2P3-CC,0.98129624,15792,ccwsge0207,2858708261,16093
1568,1745674.0,6477012,IN2P3-CC,0.9779236,15504,ccwsge0701,2858708257,15854
1569,1742310.0,6477493,IN2P3-CC,0.9801813,17409,ccwsge0705,2858710020,17761
1570,1679097.0,6476720,IN2P3-CC,0.9770622,15718,ccwsge0724,2858708250,16087
1571,909675.0,6478156,IN2P3-CC,0.9794388,16196,ccwsge0359,2858709036,16536
1572,1873585.0,6478396,IN2P3-CC,0.9774667,15920,ccwsge0685,2858710548,16287
1573,1794649.0,6478157,IN2P3-CC,0.97857225,16943,ccwsge0155,2858709084,17314
1574,1642025.0,6476884,IN2P3-CC,0.98420405,16013,ccwsge0762,2858709249,16270
1575,1676651.0,6479825,IN2P3-CC,0.98278725,15987,ccwsge0596,2858710572,16267
1576,1762039.0,6476734,IN2P3-CC,0.97609115,16616,ccwsge0234,2858708297,17023
1577,1672840.0,6479843,IN2P3-CC,0.9810974,16557,ccwsge0759,2858710574,16876
1578,1704198.0,6477621,IN2P3-CC,0.9798548,16197,ccwsge0174,2858710043,16530
1579,1669822.0,6484647,IN2P3-CC,0.98547024,16210,ccwsge0762,2858825300,16449
1580,1986917.0,6484646,IN2P3-CC,0.97943914,17673,ccwsge0174,2858825296,18044
1581,1747486.0,6479844,IN2P3-CC,0.980181,19931,ccwsge0827,2858710583,20334
1582,1770284.0,6477983,IN2P3-CC,0.98165596,19586,ccwsge0708,2858710322,19952
1583,424250.0,6510103,IN2P3-CC,0.08683068,360,ccwsge0223,2859146605,4146
1584,867595.0,6516990,IN2P3-CC,0.8283764,1699,ccwsge0215,2859211785,2051
1585,882982.0,6516993,IN2P3-CC,0.8422835,1741,ccwsge1120,2859211782,2067
1586,774963.0,6516264,IN2P3-CC,0.719,719,ccwsge0817,2859211819,1000
1587,1788333.0,6479845,IN2P3-CC,0.9827456,18226,ccwsge0777,2858710578,18546
1588,824533.0,6515947,IN2P3-CC,0.87334317,593,ccwsge0594,2859219011,679
1589,851896.0,6516911,IN2P3-CC,0.75647306,1081,ccwsge0831,2859211822,1429
1590,1657253.0,6484870,IN2P3-CC,0.97657824,12592,ccwsge0578,2858829252,12894
1591,904693.0,6515713,IN2P3-CC,0.83156353,2271,ccwsge0575,2859192326,2731
1592,1708410.0,6483229,IN2P3-CC,0.9804834,16428,ccwsge0582,2858764930,16755
1593,1767090.0,6483270,IN2P3-CC,0.9834821,17624,ccwsge0567,2858764830,17920
1594,1711480.0,6483142,IN2P3-CC,0.98119336,17217,ccwsge0606,2858764746,17547
1595,1679286.0,6483206,IN2P3-CC,0.9805809,18128,ccwsge0828,2858764870,18487
1596,1870229.0,6483282,IN2P3-CC,0.9781344,16641,ccwsge0181,2858764936,17013
1597,1608938.0,6482863,IN2P3-CC,0.9791102,16967,ccwsge0587,2858764493,17329
1598,1839602.0,6482502,IN2P3-CC,0.97997147,16489,ccwsge0225,2858764517,16826
1599,1789982.0,6482506,IN2P3-CC,0.9755133,16772,ccwsge0153,2858764600,17193
1600,1749181.0,6483166,IN2P3-CC,0.978114,18100,ccwsge0356,2858764791,18505
1601,1691120.0,6483351,IN2P3-CC,0.98035985,15474,ccwsge0580,2858764938,15784
1602,1520744.0,6482963,IN2P3-CC,0.97923493,18533,ccwsge0201,2858764778,18926
1603,1819531.0,6482488,IN2P3-CC,0.97847867,17777,ccwsge0330,2858764497,18168
1604,1703431.0,6483207,IN2P3-CC,0.9776369,17268,ccwsge0228,2858764880,17663
1605,1520161.0,6500849,IN2P3-CC,0.90786946,2365,ccwsge0948,2859037013,2605
1606,1901807.0,6483215,IN2P3-CC,0.9777275,18130,ccwsge0140,2858764891,18543
1607,1861399.0,6482952,IN2P3-CC,0.98012173,15778,ccwsge0781,2858764762,16098
1608,1547611.0,6500979,IN2P3-CC,0.9135703,2262,ccwsge0766,2859037018,2476
1609,1780101.0,6482921,IN2P3-CC,0.97974354,18718,ccwsge0173,2858764756,19105
1610,242639.0,6507624,IN2P3-CC,0.022639068,70,ccwsge0795,2859179795,3092
1611,1686809.0,6482735,IN2P3-CC,0.9823891,16958,ccwsge0594,2858764728,17262
1612,1863587.0,6483274,IN2P3-CC,0.98101056,17823,ccwsge0364,2858764873,18168
1613,1839520.0,6483275,IN2P3-CC,0.9787008,17507,ccwsge1144,2858764877,17888
1614,1512058.0,6500251,IN2P3-CC,0.90123,2418,ccwsge0211,2859036992,2683
1615,1702844.0,6482733,IN2P3-CC,0.98166156,17665,ccwsge0575,2858764719,17995
1616,1704070.0,6483210,IN2P3-CC,0.980476,17878,ccwsge0937,2858764874,18234
1617,1443936.0,6500848,IN2P3-CC,0.90824527,2148,ccwsge0362,2859037014,2365
1618,1638522.0,6484653,IN2P3-CC,0.9798968,14623,ccwsge0764,2858826835,14923
1619,1720808.0,6483211,IN2P3-CC,0.97829264,17396,ccwsge1131,2858764883,17782
1620,1788516.0,6482958,IN2P3-CC,0.9813368,16826,ccwsge0796,2858764781,17146
1621,1808925.0,6482996,IN2P3-CC,0.9795424,17381,ccwsge0805,2858764716,17744
1622,1830984.0,6485079,IN2P3-CC,0.9763583,15652,ccwsge0193,2858826877,16031
1623,1459985.0,6501017,IN2P3-CC,0.8936392,1714,ccwsge0834,2859037024,1918
1624,1687625.0,6485081,IN2P3-CC,0.9816419,13261,ccwsge0579,2858826884,13509
1625,888103.0,6518310,IN2P3-CC,0.8380682,1770,ccwsge0336,2859211810,2112
1626,1791415.0,6518826,IN2P3-CC,0.8814549,1963,ccwsge0779,2859235741,2227
1627,1477966.0,6500846,IN2P3-CC,0.8896321,1596,ccwsge0783,2859037009,1794
1628,1767634.0,6485077,IN2P3-CC,0.9766907,16132,ccwsge0682,2858826881,16517
1629,1799552.0,6479879,IN2P3-CC,0.9791542,22969,ccwsge0122,2858710587,23458
1630,309028.0,6511409,IN2P3-CC,0.030895691,109,ccwsge0118,2859179117,3528
1631,1742747.0,6485625,IN2P3-CC,0.97596663,11939,ccwsge0599,2858829710,12233
1632,902362.0,6518517,IN2P3-CC,0.85413605,1745,ccwsge1150,2859211812,2043
1633,793291.0,6517146,IN2P3-CC,0.73704267,967,ccwsge0593,2859211831,1312
1634,339128.0,6509327,IN2P3-CC,0.050251257,220,ccwsge0716,2859152968,4378
1635,847090.0,6516471,IN2P3-CC,0.80804956,1305,ccwsge0245,2859211776,1615
1636,0.0,6516280,IN2P3-CC,0.8167282,1328,ccwsge0185,2859211770,1626
1637,331376.0,6509377,IN2P3-CC,0.046910755,205,ccwsge0942,2859152969,4370
1638,244462.0,6510829,IN2P3-CC,0.027686812,93,ccwsge0225,2859160896,3359
1639,1456762.0,6500287,IN2P3-CC,0.90754944,2248,ccwsge0224,2859036985,2477
1640,1678839.0,6500976,IN2P3-CC,0.9111829,2257,ccwsge0600,2859037019,2477
1641,1693198.0,6482495,IN2P3-CC,0.97652394,16805,ccwsge0939,2858764506,17209
1642,1924077.0,6483147,IN2P3-CC,0.97806966,17126,ccwsge0941,2858764773,17510
1643,1833466.0,6483212,IN2P3-CC,0.9740139,17804,ccwsge0197,2858764881,18279
1644,838635.0,6517146,IN2P3-CC,0.7690549,1009,ccwsge0593,2859211789,1312
1645,901246.0,6514662,IN2P3-CC,0.8077634,1748,ccwsge0594,2859192125,2164
1646,976610.0,6513643,IN2P3-CC,0.8953069,992,ccwsge0566,2859197662,1108
1647,809246.0,6516269,IN2P3-CC,0.7812155,1414,ccwsge0211,2859211772,1810
1648,1659595.0,6485614,IN2P3-CC,0.97564125,11335,ccwsge0829,2858829283,11618
1649,854791.0,6518163,IN2P3-CC,0.9053201,1004,ccwsge1111,2859233127,1109
1650,1100469.0,6519050,IN2P3-CC,0.87717265,757,ccwsge0778,2859237083,863
1651,293143.0,6510531,IN2P3-CC,0.02631579,83,ccwsge0565,2859151486,3154
1652,1083960.0,6511410,IN2P3-CC,0.9590233,3417,ccwsge0167,2859145046,3563
1653,789117.0,6516911,IN2P3-CC,0.7060811,627,ccwsge0831,2859211780,888
1654,1741494.0,6519722,IN2P3-CC,0.8942627,1886,ccwsge0763,2859235763,2109
1655,2414683.0,6485064,IN2P3-CC,0.97953457,19193,ccwsge0570,2858955701,19594
1656,839254.0,6516911,IN2P3-CC,0.76706827,955,ccwsge0831,2859211934,1245
1657,1132523.0,6522416,IN2P3-CC,0.92652744,1198,ccwsge0152,2859252682,1293
1658,291000.0,6522549,IN2P3-CC,0.023450587,84,ccwsge0782,2859231872,3582
1659,848933.0,6522682,IN2P3-CC,0.8855989,658,ccwsge0808,2859255032,743
1660,1061394.0,6523745,IN2P3-CC,0.9413215,1909,ccwsge0752,2859257297,2028
1661,2662292.0,6508902,IN2P3-CC,0.9462268,5191,ccwsge1118,2859150319,5486
1662,2716938.0,6508997,IN2P3-CC,0.94519776,5019,ccwsge0943,2859150322,5310
1663,1729091.0,6485609,IN2P3-CC,0.97602665,13191,ccwsge0221,2858829266,13515
1664,2378316.0,6475079,IN2P3-CC,0.9774382,14903,ccwsge0607,2858839281,15247
1665,2117298.0,6475640,IN2P3-CC,0.974171,14483,ccwsge0195,2858839278,14867
1666,1935435.0,6475949,IN2P3-CC,0.9751973,13840,ccwsge0602,2858839279,14192
1667,2415203.0,6476411,IN2P3-CC,0.96955615,15860,ccwsge1144,2858839274,16358
1668,960516.0,6516082,IN2P3-CC,0.89184433,4560,ccwsge0341,2859201699,5113
1669,933341.0,6516075,IN2P3-CC,0.86908185,4534,ccwsge1128,2859202282,5217
1670,879026.0,6516081,IN2P3-CC,0.88175863,4713,ccwsge0105,2859202289,5345
1671,1863987.0,6485455,IN2P3-CC,0.9721937,15174,ccwsge0702,2858829276,15608
1672,862073.0,6515715,IN2P3-CC,0.886543,4157,ccwsge0716,2859192493,4689
1673,242279.0,6522554,IN2P3-CC,0.023093957,73,ccwsge0795,2859235225,3161
1674,329362.0,6510531,IN2P3-CC,0.02118039,89,ccwsge0565,2859209513,4202
1675,826192.0,6522289,IN2P3-CC,0.73445827,827,ccwsge0765,2859211931,1126
1676,148882.0,6522446,IN2P3-CC,0.052677788,60,ccwsge0687,2859225514,1139
1677,1705242.0,6518837,IN2P3-CC,0.8940007,2429,ccwsge0949,2859235747,2717
1678,874854.0,6516036,IN2P3-CC,0.86777204,4187,ccwsge0275,2859201718,4825
1679,2611882.0,6508589,IN2P3-CC,0.93487054,4622,ccwsge0563,2859150308,4944
1680,861393.0,6516062,IN2P3-CC,0.8840881,4256,ccwsge0181,2859201705,4814
1681,1130851.0,6508661,IN2P3-CC,0.9474591,6600,ccwsge0240,2859150315,6966
1682,1931237.0,6501162,IN2P3-CC,0.9620607,9991,ccwsge0795,2859026001,10385
1683,2011453.0,6499320,IN2P3-CC,0.9683943,9529,ccwsge0766,2859026013,9840
1684,1861497.0,6499321,IN2P3-CC,0.96455747,9253,ccwsge0792,2859026018,9593
1685,338861.0,6528902,IN2P3-CC,0.04600595,201,ccwsge0783,2859308538,4369
1686,239632.0,6531005,IN2P3-CC,0.030077519,97,ccwsge0692,2859326166,3225
1687,1285952.0,6533928,IN2P3-CC,0.8070362,757,ccwsge0250,2859345212,938
1688,1788082.0,6497206,IN2P3-CC,0.9806102,14464,ccwsge0582,2858937529,14750
1689,1637560.0,6496336,IN2P3-CC,0.97800314,13694,ccwsge0830,2858870244,14002
1690,829338.0,6534430,IN2P3-CC,0.75875795,953,ccwsge0112,2859332198,1256
1691,1913860.0,6484636,IN2P3-CC,0.98310196,27693,ccwsge0354,2858824672,28169
1692,1713448.0,6495579,IN2P3-CC,0.97943544,15336,ccwsge0801,2858868981,15658
1693,1741885.0,6484420,IN2P3-CC,0.9859854,27227,ccwsge0576,2858824690,27614
1694,837663.0,6534435,IN2P3-CC,0.77913177,1023,ccwsge0697,2859332197,1313
1695,1920138.0,6497626,IN2P3-CC,0.9812122,15250,ccwsge0565,2858937407,15542
1696,1877175.0,6498821,IN2P3-CC,0.9817739,14113,ccwsge0609,2858938080,14375
1697,1905883.0,6497071,IN2P3-CC,0.9807597,15802,ccwsge1146,2858937361,16112
1698,1909700.0,6495787,IN2P3-CC,0.9771863,13621,ccwsge0752,2858869432,13939
1699,1768470.0,6495946,IN2P3-CC,0.9787924,15692,ccwsge0776,2858869536,16032
1700,1829480.0,6485621,IN2P3-CC,0.9739942,17528,ccwsge0108,2858829629,17996
1701,383925.0,6523087,IN2P3-CC,0.06563536,297,ccwsge1128,2859252105,4525
1702,790193.0,6528067,IN2P3-CC,0.7027027,702,ccwsge0568,2859299647,999
1703,1716110.0,6487499,IN2P3-CC,0.97787225,13567,ccwsge0775,2858829773,13874
1704,746770.0,6528197,IN2P3-CC,0.6586758,577,ccwsge0607,2859299717,876
1705,1888593.0,6485709,IN2P3-CC,0.98064935,16673,ccwsge0341,2858829689,17002
1706,1694607.0,6487657,IN2P3-CC,0.98227435,15073,ccwsge0564,2858829783,15345
1707,292698.0,6526674,IN2P3-CC,0.026662672,89,ccwsge0600,2859288186,3338
1708,432718.0,6526308,IN2P3-CC,0.04897753,194,ccwsge0779,2859281790,3961
1709,1941548.0,6487446,IN2P3-CC,0.9829756,20151,ccwsge0176,2858829761,20500
1710,1789838.0,6496334,IN2P3-CC,0.97645897,15845,ccwsge0191,2858882985,16227
1711,1699188.0,6489074,IN2P3-CC,0.981364,15008,ccwsge0590,2858833618,15293
1712,1732856.0,6489072,IN2P3-CC,0.9801592,16747,ccwsge0944,2858833575,17086
1713,1730665.0,6488282,IN2P3-CC,0.9828806,16535,ccwsge0585,2858832693,16823
1714,1697178.0,6488292,IN2P3-CC,0.97879773,16527,ccwsge0242,2858832987,16885
1715,1735756.0,6488291,IN2P3-CC,0.9844768,15411,ccwsge0602,2858832723,15654
1716,807850.0,6534012,IN2P3-CC,0.68609864,306,ccwsge0771,2859345213,446
